f0,f1,f2,class
0.662240711,0.706318795,0.953605638,2
0.196827562,0.450691963,0.598377554,1
0.494438129,0.757990625,0.820084665,2
0.256397914,0.808165594,0.520140123,2
0.012505154,0.675242185,0.416149975,1
0.549183994,0.227790017,0.67273977,1
0.341766534,0.116711338,0.81577935,1
0.184981158,0.245090947,0.872977145,1
0.426061072,0.559117259,0.973720893,2
0.289083433,0.430726972,0.187172645,1
0.547050993,0.118177273,0.968924142,2
0.985683874,0.538913746,0.286556405,2
0.529563277,0.944733622,0.990851492,2
0.648327897,0.710234618,0.29072135,2
0.96788922,0.176128619,0.038069187,1
0.599527592,0.410398107,0.084981445,1
0.615856704,0.718056449,0.753677261,2
0.584674815,0.763953635,0.865330347,2
0.87421788,0.554466673,0.917384729,2
0.768063847,0.339105493,0.853926729,2
0.440089418,0.95143739,0.953466884,2
0.96904608,0.835757757,0.518013338,2
0.432598589,0.438025595,0.766368759,2
0.90705026,0.328322855,0.556487819,2
0.13839925,0.1292878,0.460897383,1
0.739947029,0.954318725,0.598262839,2
0.428692884,0.113842168,0.666580465,1
0.478955685,0.545929305,0.861811085,2
0.210815946,0.067909707,0.574453282,1
0.282699006,0.126262897,0.610026973,1
0.29968973,0.750132318,0.336747659,1
0.759902155,0.045241669,0.609110123,1
0.823181877,0.205312845,0.3617388,1
0.707705193,0.232007656,0.644319328,2
0.885275287,0.839329896,0.347803054,2
0.862176913,0.002532396,0.519349219,1
0.483495822,0.750889089,0.454672002,2
0.279620886,0.923247854,0.356246077,2
0.029128698,0.925421222,0.204055619,1
0.789882518,0.959297743,0.567003641,2
0.983752099,0.245329424,0.167383878,1
0.63007182,0.094547358,0.869474365,2
0.70865577,0.411240296,0.757468217,2
0.563844104,0.975471237,0.114200146,2
0.018135484,0.705051906,0.526401931,1
0.072900037,0.493859522,0.729971944,1
0.079018151,0.757272533,0.858571342,2
0.733191728,0.935065563,0.280664709,2
0.978925104,0.118900846,0.64518042,2
0.892760341,0.559640767,0.555944253,2
0.475717345,0.659443079,0.377721708,2
0.559750553,0.094962853,0.20901033,1
0.628045497,0.931370069,0.921564883,2
0.603166551,0.487329256,0.351531502,1
0.451692192,0.18431985,0.495791698,1
0.095892727,0.316707331,0.190921025,1
0.680586171,0.287102025,0.286114364,1
0.924893455,0.486404011,0.362824028,2
0.492022198,0.641837798,0.221766828,1
0.878747782,0.287474133,0.97546919,2
0.545112906,0.428805968,0.869102858,2
0.994908425,0.085401642,0.885951032,2
0.647946293,0.217707634,0.139620865,1
0.51154291,0.026856149,0.573187964,1
0.466150111,0.429801933,0.57000805,1
0.159969525,0.371655895,0.433933324,1
0.037367432,0.368145498,0.346147136,1
0.339067306,0.079273315,0.055809252,0
0.119244871,0.155674511,0.82963633,1
0.213417639,0.695500414,0.508168865,1
0.895543218,0.860477007,0.93128886,3
0.413915787,0.477458473,0.062540352,1
0.58463739,0.411791048,0.61440687,2
0.851999741,0.462847143,0.007407154,1
0.406654282,0.706242154,0.433348003,2
0.980251479,0.474675873,0.481301331,2
0.99596944,0.998051302,0.900366291,3
0.612601342,0.204283576,0.204888706,1
0.576751004,0.128077461,0.080264016,1
0.103381923,0.562481976,0.942358354,2
0.306759816,0.898100209,0.151867393,1
0.657934855,0.58054318,0.486381717,2
0.370260319,0.487384495,0.908565473,2
0.886435353,0.300078534,0.880236162,2
0.62496582,0.030582282,0.797041715,1
0.338491596,0.177558295,0.923350812,1
0.034982897,0.770883349,0.394531476,1
0.316230939,0.741964454,0.056929019,1
0.657883453,0.213828659,0.472359798,1
0.617181657,0.161381075,0.156218885,1
0.533541596,0.454783864,0.878242207,2
0.007233025,0.86771277,0.279190968,1
0.658289784,0.85248187,0.877713708,2
0.396015503,0.161711536,0.924104985,1
0.017650266,0.849925204,0.884649248,2
0.998381594,0.966434309,0.40241966,2
0.024383425,0.912210027,0.963070769,2
0.850719464,0.711716085,0.986420853,3
0.991138906,0.851044829,0.044917739,2
0.062251383,0.106963073,0.217487953,0
0.686824732,0.049263,0.109634988,1
0.327454402,0.941038588,0.595786415,2
0.857233614,0.725943488,0.802284083,2
0.978032483,0.686650476,0.414037302,2
0.286189436,0.840316034,0.822736196,2
0.478350953,0.999263987,0.457818844,2
0.083221721,0.843249206,0.766945587,2
0.096023846,0.218630147,0.820120236,1
0.122933387,0.748469801,0.308414342,1
0.640609133,0.156261174,0.237862838,1
0.791336991,0.354757002,0.537462293,2
0.453687164,0.77680174,0.993473488,2
0.105948573,0.157478559,0.934443082,1
0.822824746,0.837058183,0.265850756,2
0.362109918,0.311288259,0.033663824,1
0.633065295,0.782085002,0.69743255,2
0.522056934,0.998809592,0.553291774,2
0.03487359,0.299894242,0.716099537,1
0.310478947,0.828284673,0.578167716,2
0.743101009,0.495946877,0.599611841,2
0.732520912,0.307378093,0.181869244,1
0.739261516,0.179235316,0.924243902,2
0.94215598,0.002261594,0.214886093,1
0.255034727,0.440422947,0.328738684,1
0.430405363,0.453052858,0.311291675,1
0.913545986,0.118579424,0.432510407,1
0.296883394,0.175165462,0.067977965,1
0.378256852,0.823341854,0.777583039,2
0.435555809,0.992729786,0.553071136,2
0.146511816,0.559169689,0.502272642,1
0.218833925,0.0141742,0.693873769,1
0.109086281,0.059786176,0.417167478,1
0.154582158,0.230790581,0.421068354,1
0.754037965,0.699298244,0.610270467,2
0.688072968,0.913239562,0.552384957,2
0.947285007,0.708219844,0.930684496,3
0.301888001,0.443569506,0.606925267,1
0.521663036,0.25926207,0.272687971,1
0.542189541,0.557683506,0.850685191,2
0.908660765,0.475946178,0.870706502,2
0.522266523,0.671921478,0.142756894,1
0.679245544,0.750938108,0.086937062,2
0.104388619,0.642862805,0.194480672,1
0.562748554,0.48158805,0.149083573,1
0.987865125,0.545586627,0.323529909,2
0.642777079,0.890789755,0.808357174,2
0.035573297,0.932993898,0.423959489,1
0.712416344,0.812896087,0.806018326,2
0.463237927,0.922227369,0.988583731,2
0.760530354,0.150447592,0.630945124,2
0.92262493,0.249050089,0.97867953,2
0.946695632,0.335147476,0.286718882,2
0.394388857,0.308503625,0.345046244,1
0.479683602,0.240033989,0.392894738,1
0.225256093,0.104042498,0.522765142,1
0.802763186,0.959680018,0.217198483,2
0.792545087,0.405203711,0.997943073,2
0.912613922,0.740097945,0.722998456,2
0.523697646,0.853676947,0.242446626,2
0.655615863,0.697793638,0.9979622,2
0.852361542,0.257639907,0.076643058,1
0.833561224,0.594067291,0.355036133,2
0.516116132,0.545805526,0.468882505,2
0.543106087,0.553505744,0.831396794,2
0.814641384,0.77293493,0.471462705,2
0.43702395,0.157265499,0.612510387,1
0.441751435,0.183086336,0.046676462,1
0.2801023,0.727521515,0.124085738,1
0.158101969,0.934573594,0.563608219,2
0.692145508,0.776292332,0.496202512,2
0.747645419,0.208833483,0.687015583,2
0.688033256,0.44877808,0.160082067,1
0.413230359,0.892442907,0.535968374,2
0.339615857,0.88032756,0.773136203,2
0.555108419,0.515312691,0.361515091,1
0.493492189,0.553554052,0.090783573,1
0.250837299,0.729632204,0.048119603,1
0.746682896,0.875042378,0.825655242,2
0.54842471,0.791732247,0.612761995,2
0.14193081,0.531804221,0.668243018,1
0.90620423,0.897714179,0.687199972,2
0.492648327,0.976306377,0.446176125,2
0.966347184,0.63107612,0.310349247,2
0.057535844,0.432062442,0.401949807,1
0.187565089,0.286872518,0.222255246,1
0.828369836,0.174636892,0.626416918,2
0.179443733,0.729652845,0.117675844,1
0.442604168,0.932287368,0.009778534,1
0.386107084,0.462729534,0.810946133,2
0.61796378,0.35533883,0.570720748,2
0.305661744,0.672220383,0.867365256,2
0.099969973,0.083989263,0.672738184,1
0.781035626,0.719108459,0.156690372,2
0.826037936,0.409785886,0.768956663,2
0.946839025,0.499983987,0.91366505,2
0.930385062,0.513235175,0.488740113,2
0.269597289,0.127372006,0.222756577,1
0.641052253,0.125572292,0.376957179,1
0.631434845,0.259570677,0.539367071,1
0.795041925,0.23051911,0.637827527,2
0.830109119,0.384353866,0.152467827,1
0.262691759,0.714570215,0.516660239,1
0.378404943,0.284190248,0.276118518,1
0.435513139,0.774571779,0.917147184,2
0.861185146,0.054205933,0.386210715,1
0.94284031,0.901688344,0.35034192,2
0.717579127,0.110905686,0.50768074,1
0.349429758,0.878374568,0.31485715,2
0.07779778,0.617614855,0.346351697,1
0.861393981,0.727447449,0.334465377,2
0.142408307,0.211402343,0.026557199,0
0.013158915,0.362175434,0.616818882,1
0.522453211,0.26733645,0.615736043,1
0.791225265,0.333780508,0.574607281,2
0.436641015,0.214997985,0.669230748,1
0.318074772,0.700922786,0.520088115,2
0.270615954,0.361370932,0.521454808,1
0.944414394,0.975951726,0.123369281,2
0.23870705,0.193691067,0.138762961,1
0.642386045,0.389112896,0.331673343,1
0.473632724,0.751688731,0.450327178,2
0.080259995,0.586017943,0.126613671,1
0.077759044,0.564928038,0.257257632,1
0.54893086,0.868015605,0.595862793,2
0.896790118,0.647447224,0.538067244,2
0.943165691,0.235254495,0.490556756,2
0.305161477,0.240674578,0.17348062,1
0.614338187,0.816017792,0.037927073,1
0.228043966,0.19032558,0.773125548,1
0.964216105,0.753743596,0.960275137,3
0.140604235,0.800407102,0.182257707,1
0.743101481,0.938033371,0.734287982,2
0.604698507,0.08233261,0.003466504,1
0.540167129,0.097283292,0.748055102,1
0.123940405,0.725158136,0.447347512,1
0.269750147,0.807518044,0.86871647,2
0.342896655,0.900202399,0.066596961,1
0.673093441,0.641035987,0.319226705,2
0.494163487,0.621750436,0.101494962,1
0.572920963,0.540336,0.94194846,2
0.804461127,0.348478191,0.733243878,2
0.559548144,0.709380837,0.293845464,2
0.148559054,0.546526269,0.72071558,1
0.450201368,0.253371771,0.37525969,1
0.77043397,0.469839087,0.881078423,2
0.164531026,0.408503115,0.510437257,1
0.281797473,0.522259853,0.966571876,2
0.926664456,0.952228614,0.249466975,2
0.378887093,0.261969697,0.963841874,2
0.786421033,0.295873486,0.38418091,1
0.838559433,0.691543824,0.924152087,2
0.418088249,0.237666704,0.958636886,2
0.506559672,0.094209989,0.784399547,1
0.919985944,0.323243534,0.022977052,1
0.890700614,0.561805148,0.695144858,2
0.047949723,0.041718054,0.857408319,1
0.046519272,0.018291887,0.672726639,1
0.937703235,0.310265672,0.362835041,2
0.854562675,0.401996579,0.469830332,2
0.595289221,0.529938779,0.634329427,2
0.349811197,0.943579006,0.238417242,2
0.385691494,0.871181568,0.773167679,2
0.486777787,0.844351539,0.701831029,2
0.612890311,0.723238226,0.64501116,2
0.743658498,0.769569902,0.56287853,2
0.103597948,0.990326146,0.844544145,2
0.019831282,0.195841231,0.477414458,1
0.046403521,0.628307388,0.07852499,1
0.189533034,0.451685381,0.439304129,1
0.417818272,0.295919246,0.482239293,1
0.906759025,0.911150458,0.569507138,2
0.963454168,0.777827594,0.781604543,3
0.267625883,0.728436169,0.535211109,2
0.529068364,0.346855014,0.783971044,2
0.810899045,0.677998552,0.836721561,2
0.613815377,0.481051617,0.384792545,1
0.028856689,0.238537106,0.261057223,1
0.092337068,0.810045089,0.166619522,1
0.438826842,0.705268153,0.445531421,2
0.272411359,0.834975512,0.567827005,2
0.55963571,0.107674284,0.221189274,1
0.745919629,0.507220087,0.025468596,1
0.978937625,0.004934198,0.048974078,1
0.683661721,0.306459448,0.446419454,1
0.627293852,0.682989987,0.187412624,1
0.26837327,0.387288522,0.596845101,1
0.860516866,0.535886404,0.22448433,2
0.531031153,0.877785029,0.667215556,2
0.896766283,0.478460026,0.690926722,2
0.539488689,0.207613483,0.401839477,1
0.832561833,0.673676307,0.148479401,2
0.367956567,0.193923866,0.946932127,2
0.809986557,0.489026029,0.477684183,2
0.001793065,0.502624296,0.477032215,1
0.853348551,0.719425447,0.140970219,2
0.643879291,0.153682914,0.124666785,1
0.168086137,0.132651667,0.522549198,1
0.490591106,0.125848143,0.529087676,1
0.720473062,0.984033912,0.019101392,2
0.462413659,0.16960294,0.903376182,2
0.956231341,0.936995578,0.593481864,2
0.257395672,0.669858067,0.950183406,2
0.317071121,0.053824292,0.031590737,0
0.922808479,0.641977021,0.631423981,2
0.595031436,0.984147131,0.222411121,2
0.533421965,0.655435416,0.221594497,1
0.273049706,0.407511799,0.03958297,1
0.267452794,0.158824401,0.567544866,1
0.335611777,0.184482645,0.430573028,1
0.366959494,0.429116745,0.224616726,1
0.782434314,0.292222313,0.191026949,1
0.415497698,0.345572564,0.895887213,2
0.672729984,0.550520681,0.982510682,2
0.353609264,0.192106593,0.279844669,1
0.287054706,0.305574606,0.98863373,2
0.534140774,0.744566115,0.88667029,2
0.096229027,0.30660333,0.299316867,1
0.633645196,0.094546385,0.465971952,1
0.102852536,0.208990922,0.625567117,1
0.040039284,0.758878357,0.386399561,1
0.488730809,0.079205868,0.47311126,1
0.912138047,0.119393567,0.293497584,1
0.093779816,0.237353128,0.863303329,1
0.536094927,0.065435709,0.719792949,1
0.00115151,0.989090222,0.138596992,1
0.767050816,0.797130635,0.60940785,2
0.226644342,0.6884574,0.32507927,1
0.142309194,0.994981332,0.04045498,1
0.165270999,0.173812647,0.934527461,1
0.679500584,0.907233118,0.262129818,2
0.255758009,0.611296451,0.678203615,2
0.151435154,0.320134687,0.253435933,1
0.081613701,0.424416281,0.656422694,1
0.430222897,0.871307639,0.911201784,2
0.922914059,0.656499982,0.292089968,2
0.371755319,0.234938231,0.156426718,1
0.134322201,0.977598332,0.269400346,1
0.534502094,0.170911996,0.875727518,2
0.2010973,0.406900185,0.898469377,2
0.991304425,0.720402227,0.47745354,2
0.369292531,0.224743718,0.25395091,1
0.246688054,0.376035165,0.079716851,1
0.908543947,0.197415744,0.02503868,1
0.458389765,0.554585495,0.949986932,2
0.643844992,0.87172646,0.027434566,2
0.823650001,0.276539449,0.195120968,1
0.453871976,0.842829086,0.016459845,1
0.936168104,0.678992267,0.417516254,2
0.440718839,0.955118711,0.338623337,2
0.934168095,0.481155042,0.367007262,2
0.797954856,0.426548152,0.900510489,2
0.699310572,0.57292231,0.21380731,1
0.897754843,0.328704311,0.401651825,2
0.641808729,0.221254532,0.702581351,2
0.59166882,0.592350992,0.823972553,2
0.328325917,0.87440487,0.10082702,1
0.413814038,0.232743699,0.444716534,1
0.466069178,0.544798517,0.635496482,2
0.983944033,0.332196968,0.059520892,1
0.133494656,0.147504345,0.222525811,1
0.484125503,0.276187535,0.821753048,2
0.481357613,0.176090631,0.391740853,1
0.966063753,0.473252574,0.995245656,2
0.648145018,0.33754439,0.459080365,1
0.75565907,0.951104021,0.145048274,2
0.467522118,0.034883344,0.037714287,1
0.594853371,0.549221622,0.740735511,2
0.322818145,0.555579205,0.790625504,2
0.700169743,0.175945479,0.780320448,2
0.327743749,0.735263696,0.73470887,2
0.890021927,0.021147646,0.439589079,1
0.548837725,0.051997768,0.96446636,2
0.568438692,0.609914013,0.372309695,2
0.580739316,0.40184024,0.168917741,1
0.463507938,0.779299286,0.728583432,2
0.5068629,0.050784878,0.092423715,1
0.652228321,0.366781812,0.59702279,2
0.361351152,0.890826807,0.88562619,2
0.052582102,0.51625771,0.900660652,1
0.75778101,0.889346607,0.916000714,3
0.459328122,0.828177004,0.417215119,2
0.377635198,0.510193029,0.118317223,1
0.410771222,0.903115877,0.321392201,2
0.636259663,0.651232583,0.111916104,1
0.049349087,0.197703894,0.014638116,0
0.070110422,0.658688801,0.616999531,1
0.314053582,0.364244101,0.996927147,2
0.74604824,0.83131202,0.350099011,2
0.434841321,0.854525624,0.769666114,2
0.571642922,0.129311871,0.451063174,1
0.767836374,0.722850419,0.30535424,2
0.486154562,0.279969417,0.493650347,1
0.644906396,0.804748414,0.966942014,2
0.979750606,0.110556145,0.44071775,2
0.702062437,0.804344397,0.994831039,3
0.220985746,0.24663484,0.456194547,1
0.445925807,0.273993116,0.413087169,1
0.963489293,0.469810409,0.302596239,2
0.600629966,0.470256589,0.980740304,2
0.028830624,0.683331885,0.857583068,2
0.583834962,0.911810089,0.224027664,2
0.571746534,0.515283938,0.71966142,2
0.092175829,0.320667643,0.652494785,1
0.120177959,0.53781833,0.959628916,2
0.963876503,0.170904715,0.365092691,1
0.87308985,0.708859952,0.298724526,2
0.195177395,0.973379688,0.556170106,2
0.510912629,0.046983075,0.768480529,1
0.259523776,0.6436689,0.806792647,2
0.413879489,0.549246569,0.954701683,2
0.46323591,0.353083624,0.352398348,1
0.821306262,0.504540947,0.446709934,2
0.102588871,0.667880607,0.99229314,2
0.224565167,0.793927294,0.703519031,2
0.184224988,0.143321107,0.409724823,1
0.118020581,0.222139482,0.319829634,1
0.957090415,0.479010379,0.775495241,2
0.205135054,0.363659648,0.595689198,1
0.067573799,0.834626872,0.907081607,2
0.01320034,0.896215581,0.004251015,1
0.628195107,0.66007771,0.70915703,2
0.383903618,0.090334759,0.072360105,1
0.808616328,0.75110204,0.836038251,2
0.934087088,0.744501936,0.091564091,2
0.990488977,0.715922949,0.362913513,2
0.89885197,0.143777025,0.50944308,2
0.83111852,0.896780461,0.106593859,2
0.417993806,0.648388939,0.846553123,2
0.104163845,0.345279686,0.919295951,1
0.138522422,0.976635983,0.270492051,1
0.89521202,0.078847953,0.209647194,1
0.342006827,0.582945088,0.573701013,1
0.186058298,0.709572246,0.833619891,2
0.515813072,0.687698127,0.685449291,2
0.976913358,0.298794943,0.267112431,2
0.709704214,0.458905203,0.004538936,1
0.921164086,0.449223556,0.349116953,2
0.958639338,0.973635397,0.850736243,3
0.758352708,0.116697499,0.21527158,1
0.260498218,0.991070182,0.452975937,2
0.090346336,0.777231961,0.449572883,1
0.743442499,0.899217785,0.75719812,2
0.392347399,0.877362341,0.601663395,2
0.387220518,0.339043088,0.432068153,1
0.395174942,0.07701086,0.046659145,1
0.657640569,0.975927013,0.440371583,2
0.459815646,0.232019451,0.155045332,1
0.729141207,0.407509526,0.58902149,2
0.14327497,0.061069392,0.328423935,1
0.605564052,0.413327506,0.16077299,1
0.681687589,0.214038659,0.077133467,1
0.78282757,0.352993209,0.898007106,2
0.05283049,0.275611421,0.594071018,1
0.533813969,0.866043067,0.384633845,2
0.459073611,0.429016306,0.872263148,2
0.143771228,0.064402315,0.170032527,0
0.039775709,0.178846784,0.072141729,0
0.427196956,0.344213688,0.053195921,1
0.132474962,0.828151988,0.359579462,1
0.444015577,0.285796314,0.886259485,2
0.244044087,0.711473997,0.800970345,2
0.698247201,0.357575381,0.639216815,2
0.556137242,0.219366142,0.043839622,1
0.742439447,0.957001189,0.722678135,2
0.645984905,0.653096813,0.817638371,2
0.072732282,0.800152781,0.233234563,1
0.839621036,0.373375253,0.296425476,2
0.33689662,0.451099611,0.332668183,1
0.949022394,0.193944785,0.401176831,2
0.292359394,0.583316529,0.84947701,2
0.15079086,0.560753888,0.939416713,2
0.077268142,0.854587928,0.564813022,1
0.852543141,0.737724767,0.852024329,2
0.565028516,0.750005884,0.201448717,2
0.38378408,0.088009803,0.46378844,1
0.829028854,0.514438714,0.928042108,2
0.287224777,0.829158327,0.210370384,1
0.18550923,0.960490759,0.67966744,2
0.545140114,0.070532232,0.252259643,1
0.239719729,0.788229963,0.030439678,1
0.6671754,0.514232925,0.328565105,2
0.093221769,0.766630446,0.061558311,1
0.688563912,0.522383683,0.337543955,2
0.148062427,0.340763931,0.80180677,1
0.708840018,0.370282519,0.607267413,2
0.802216228,0.877853153,0.178278632,2
0.646704448,0.10173387,0.147152465,1
0.717724306,0.471788746,0.754613764,2
0.816603463,0.424753087,0.432803331,2
0.955170997,0.261423845,0.458456871,2
0.959955881,0.812595794,0.989662808,3
0.598244765,0.635168685,0.662743429,2
0.984861229,0.150482549,0.389441146,2
0.814524558,0.315181255,0.276973566,1
0.204452145,0.670661856,0.50226049,1
0.758841988,0.041804463,0.751901873,2
0.34218208,0.056621944,0.282848705,1
0.113451671,0.793227691,0.464875706,1
0.084518725,0.457518712,0.128485065,1
0.077941815,0.325793526,0.769338104,1
0.816289763,0.978211196,0.483465414,2
0.765655731,0.360376416,0.275935461,1
0.251349776,0.454011994,0.644842149,1
0.174553071,0.726674048,0.222498209,1
0.574584986,0.65866674,0.323060946,2
0.392524891,0.013176584,0.788613769,1
0.743810852,0.662707318,0.085200985,1
0.933516963,0.496684974,0.596275977,2
0.634710037,0.698560443,0.199968462,2
0.464101304,0.158490219,0.787646653,1
0.270029933,0.446320185,0.126099356,1
0.94206772,0.242438444,0.154339284,1
0.277927068,0.355737822,0.708292408,1
0.226949887,0.803046681,0.605273858,2
0.297195921,0.018938447,0.143627626,0
0.104650956,0.566295407,0.495093281,1
0.286536348,0.258956014,0.819313209,1
0.264810148,0.537209958,0.015570788,1
0.794408145,0.205989012,0.433415723,1
0.106909402,0.994925737,0.472192067,2
0.328320955,0.402115754,0.569391847,1
0.892081982,0.994231415,0.074509053,2
0.931609704,0.728263605,0.308163979,2
0.235933061,0.407505114,0.21721438,1
0.206331267,0.946201631,0.212831815,1
0.541636386,0.5435037,0.236265339,1
0.937128112,0.809236093,0.091665746,2
0.599564871,0.288894878,0.477913274,1
0.592316105,0.675161192,0.077406257,1
0.996258405,0.320879081,0.427348839,2
0.175286901,0.580390723,0.852635123,2
0.242624023,0.981775121,0.485742909,2
0.988407932,0.624077735,0.793337677,2
0.69794627,0.093298559,0.271221437,1
0.007383006,0.463695861,0.284886789,1
0.071323244,0.459211072,0.07174529,1
0.287205912,0.471534543,0.818844045,2
0.775059961,0.116533465,0.634905966,2
0.824040722,0.09029805,0.94829344,2
0.929491291,0.402410757,0.299160172,2
0.923280388,0.601801056,0.677840848,2
0.443704602,0.426266951,0.620745736,1
0.188496796,0.717948738,0.980504175,2
0.747489107,0.940999548,0.487793137,2
0.533134839,0.312867662,0.673902093,2
0.626218611,0.255365713,0.723241685,2
0.581329117,0.507893015,0.369892553,1
0.256010799,0.126308222,0.790050316,1
0.876131647,0.012630226,0.156354809,1
0.497341588,0.259166244,0.670573496,1
0.677595277,0.679305947,0.175795673,2
0.095438527,0.154231467,0.133195217,0
0.997760855,0.20239068,0.313401807,2
0.745040663,0.17741131,0.350966103,1
0.450185808,0.734283998,0.920333834,2
0.877524293,0.597202867,0.856195441,2
0.977815789,0.742153833,0.040057355,2
0.190563864,0.962614503,0.111059228,1
0.686189508,0.32055563,0.652847126,2
0.443026194,0.458387494,0.626086298,2
0.495980244,0.823991018,0.735761172,2
0.826118338,0.337443016,0.01971794,1
0.011207916,0.175357435,0.288326133,0
0.265878301,0.855641044,0.121792748,1
0.200189529,0.643527459,0.207139385,1
0.129793842,0.963059003,0.19658552,1
0.644193865,0.684752837,0.009144679,1
0.795164104,0.7841356,0.240972196,2
0.429846012,0.741786685,0.604102664,2
0.188164716,0.253138985,0.349450379,1
0.117403701,0.387886602,0.122681409,1
0.64895181,0.728895689,0.5237627,2
0.907383822,0.121504078,0.655920536,2
0.692592067,0.42886515,0.912839068,2
0.268727435,0.580738518,0.385331516,1
0.456802589,0.607912565,0.7802834,2
0.143277193,0.652918282,0.220757193,1
0.165580371,0.56054603,0.85311539,2
0.172821596,0.397977387,0.078126675,1
0.722608929,0.202707702,0.817561647,2
0.294800422,0.236568633,0.972159496,2
0.94147233,0.179867932,0.845534857,2
0.747402368,0.741262281,0.60505769,2
0.803867033,0.213394412,0.994515848,2
0.664059528,0.994198482,0.790298162,2
0.850177622,0.378882684,0.992556888,2
0.04894212,0.704247444,0.707496988,1
0.335351705,0.397916843,0.003243921,1
0.908352081,0.136134943,0.079593155,1
0.386227017,0.763080652,0.117827445,1
0.815111911,0.5633548,0.003097549,1
0.928708322,0.537913802,0.376845271,2
0.926333198,0.752919409,0.695921976,2
0.261899625,0.713521171,0.351923469,1
0.14087186,0.01633783,0.911673296,1
0.593461518,0.271274633,0.088822828,1
0.932954515,0.949887846,0.090566093,2
0.891302056,0.945109201,0.194395226,2
0.458581582,0.626474315,0.768453976,2
0.331172577,0.964066678,0.208766553,2
0.695091291,0.60589063,0.303369297,2
0.197796354,0.573574737,0.264413907,1
0.714894249,0.506411464,0.623243721,2
0.740885536,0.434136111,0.427563703,2
0.422026889,0.964968623,0.886885633,2
0.131551496,0.834593138,0.512452514,1
0.526089354,0.071623906,0.223975484,1
0.442778267,0.718423889,0.421449044,2
0.447007769,0.020014282,0.668373187,1
0.879437315,0.004975286,0.084308951,1
0.793611233,0.29935171,0.562848273,2
0.694019546,0.928015961,0.668810706,2
0.212892179,0.333436539,0.39358597,1
0.901445331,0.393043097,0.273587303,2
0.368063775,0.806045997,0.076594559,1
0.764691095,0.131797689,0.416970569,1
0.344402941,0.502955464,0.125827841,1
0.919847327,0.062232728,0.712232612,2
0.792050943,0.879753565,0.595564036,2
0.864766038,0.122308375,0.127168354,1
0.640943587,0.28462335,0.938737699,2
0.137028072,0.026948771,0.442564006,1
0.048781029,0.915596091,0.250116803,1
0.056360208,0.877814138,0.764116477,2
0.857376973,0.538949222,0.838746135,2
0.992218625,0.991937935,0.997279377,3
0.458121342,0.703310941,0.158853342,1
0.596213416,0.238154025,0.661503874,1
0.410438884,0.439802045,0.210246195,1
0.478615972,0.863127088,0.047079107,1
0.483667238,0.040636861,0.657421322,1
0.017990701,0.522624559,0.972217771,2
0.650593263,0.175298679,0.849823583,2
0.256342706,0.428607301,0.899629181,2
0.415214709,0.222254881,0.820480708,1
0.730968585,0.64096078,0.693881444,2
0.988062514,0.734652667,0.748678475,2
0.733515881,0.250185501,0.696982531,2
0.235607009,0.550078784,0.938959903,2
0.181090883,0.995209313,0.961146464,2
0.977868934,0.106935015,0.043812982,1
0.825447433,0.900794365,0.85150873,3
0.666557262,0.057446958,0.898971936,2
0.452624194,0.28612769,0.691622095,1
0.422844097,0.785588345,0.099358614,1
0.916436925,0.687631805,0.820213969,2
0.780854829,0.515722352,0.887435258,2
0.623938999,0.784195173,0.332352768,2
0.919706654,0.368563528,0.282228405,2
0.391618287,0.905165678,0.026426764,1
0.878156553,0.852151832,0.889216207,3
0.981407682,0.807745041,0.452729699,2
0.533706285,0.378354663,0.100311796,1
0.476698483,0.166670363,0.94892071,2
0.354031085,0.879489019,0.772999188,2
0.332672307,0.423458786,0.054430015,1
0.799528771,0.185147466,0.435123282,1
0.055596863,0.300588743,0.372328817,1
0.848324467,0.574816739,0.630190506,2
0.325848215,0.211143296,0.701756598,1
0.462868873,0.393114441,0.07935771,1
0.182778234,0.399098864,0.354403417,1
0.72119986,0.42754542,0.983845054,2
0.516686472,0.499760534,0.260262402,1
0.812236903,0.372869434,0.339384174,2
0.223961133,0.414765611,0.348952425,1
0.255052904,0.743731494,0.697148472,2
0.109305952,0.495101573,0.390418987,1
8.84851E-05,0.803738178,0.266986863,1
0.03868336,0.531957165,0.915723887,1
0.645535039,0.720392246,0.618289624,2
0.398690958,0.654205104,0.993390912,2
0.93091583,0.013740306,0.710851152,2
0.493711248,0.965092908,0.504045205,2
0.14494567,0.788696592,0.641505517,2
0.071223662,0.602005306,0.418548248,1
0.980364549,0.39316728,0.485002064,2
0.677540746,0.404479119,0.622707919,2
0.412629171,0.440293973,0.516900968,1
0.127813581,0.366206131,0.814782346,1
0.617198743,0.02044595,0.48756062,1
0.987138573,0.410511896,0.329644253,2
0.334725628,0.644373969,0.959634436,2
0.057063183,0.385101,0.571580044,1
0.477996827,0.889139562,0.943523105,2
0.429010789,0.581256141,0.959020768,2
0.198939673,0.796430365,0.374806485,1
0.903789533,0.721364017,0.115736183,2
0.18078695,0.333951054,0.999285244,2
0.84785369,0.02110988,0.69474572,2
0.020275752,0.509961176,0.01573587,1
0.562197718,0.76046925,0.170685842,1
0.018716318,0.704276387,0.563129195,1
0.89185778,0.074229438,0.512863399,1
0.933400769,0.664977467,0.414605357,2
0.192221493,0.303692277,0.402908525,1
0.837239679,0.938523521,0.822368841,3
0.351476065,0.191827475,0.522296489,1
0.773738361,0.336557019,0.718576511,2
